QualID,UnitID
552,11
552,191
552,189
552,188
552,22
552,15
552,14
552,13
552,12
553,11
553,12
553,13
553,14
553,15
553,471
553,472
553,475
553,470
637,199
637,200
637,201
637,202
637,203
637,204
637,205
637,206
637,210
637,214
431,656
456,737
456,773
456,774
456,775
456,776
456,779
456,778
475,656
515,737
519,740
519,741
519,742
519,743
519,744
519,745
519,746
519,747
519,748
519,749
519,750
519,751
519,752
519,753
519,754
519,755
519,756
519,757
519,758
519,759
519,764
519,765
519,763
519,762
519,761
519,760
522,780
522,781
522,782
522,783
522,784
522,785
522,786
522,787
522,788
522,789
522,790
625,1029
625,1030
625,1031
625,1032
625,1033
625,1034
625,1035
625,1058
627,1000
627,1001
627,1002
627,1003
627,1004
627,1005
627,1006
627,1007
627,1008
638,1000
638,1001
638,1002
638,1003
638,1008
638,1160
638,1161
638,1162
638,1163
638,1164
638,1165
638,1166
638,1167
638,1168
638,1169
638,1170
518,1092
518,740
518,741
518,742
518,743
518,744
518,745
518,746
518,747
518,748
518,750
518,751
518,752
518,753
518,754
518,755
518,756
518,758
518,749
518,760
518,761
518,762
518,763
518,765
518,764
521,737
521,773
521,774
521,776
521,778
521,775
521,779
523,780
523,781
523,782
523,783
523,784
523,785
523,787
523,788
523,789
523,790
523,786
523,791
523,792
523,793
523,794
523,795
523,796
523,797
523,798
523,799
554,1030
554,924
554,1031
554,998
554,1032
554,1033
554,1034
554,1035
554,1052
554,1053
554,1054
554,1055
554,1056
554,1057
554,1058
598,924
628,1000
628,1001
628,1002
628,1003
628,1004
628,1005
628,1006
628,1007
628,1008
634,1091
639,1000
639,1001
639,1002
639,1003
639,1008
639,1160
639,1161
639,1162
639,1163
639,1164
639,1165
639,1166
639,1167
639,1168
639,1169
639,1170
639,1210
