id,courseid,trackingqualificationid,userid,award,type,warning,dateupdated,overallgrade
833,,80,23330,PPP,Final,,
834,,91,21001,MP,Predicted,,
835,,91,24167,D*D,Final,,
836,,91,23812,MP,Predicted,,
837,,91,23873,MP,Final,,
838,,96,34242,D*D*D*,Final,,
839,,96,33257,PPP,Predicted,,
840,,28,33270,D*,Final,,
841,,53,34965,M,Final,,
842,,53,23241,M,Final,,
843,,53,35931,D*,Final,,
844,,53,36962,D*,Final,,
845,,53,35966,M,Final,,
846,,119,16396,D*D*D*,Final,,
847,,170,33160,M,Predicted,,
848,,170,33153,M,Final,,
849,,170,21308,M,Predicted,,
850,,170,36129,P,Final,,
851,,170,34179,D*,Predicted,,
852,,170,35005,M,Final,,
853,,170,33146,P,Final,,
854,,170,33242,M,Final,,
855,,170,33220,M,Predicted,,
856,,170,32945,M,Final,,
857,,170,33179,M,Final,,
858,,407,35065,P,Final,,
859,,407,34767,P,Final,,
860,,407,24412,M,Predicted,,
861,,407,34813,P,Final,,
862,,407,34887,P,Final,,
863,,407,34801,D*,Final,,
864,,407,34861,M,Final,,
865,,407,14108,P,Final,,
866,,407,25078,P,Predicted,,
867,,407,37499,P,Final,,
868,,407,34895,M,Final,,
869,,98,34687,D,Predicted,,
870,,119,35342,DDM,Final,,
871,,119,34983,PPP,Final,,
872,,431,26785,P,Predicted,,
873,,28,23287,M,Final,,
874,,53,36110,M,Final,,
875,,53,36204,P,Final,,
876,,53,35968,P,Final,,
877,,119,25104,DMM,Final,,
878,,96,33125,D*D*D*,Final,,
879,,96,33263,D*D*D*,Final,,
880,,414,32965,PP,Predicted,,
881,,414,37045,D*D,Predicted,,
882,,414,33773,DM/DD,Predicted,,
883,,414,34708,D*D,Predicted,,
884,,96,33094,D*D*D*,Final,,
885,,53,21964,M,Final,,
886,,53,36963,P,Final,,
887,,96,33108,DMM,Final,,
888,,53,36625,M,Final,,
889,,53,24528,P,Final,,
890,,134,21265,PPP,Predicted,,
891,,134,22385,D*D*D*,Predicted,,
892,,134,21425,D*D*D*,Final,,
893,,134,21276,PPP,Predicted,,
894,,134,21391,DDM,Final,,
895,,134,21403,D*D*D*,Final,,
896,,134,21208,D*D*D*,Final,,
897,,134,21436,DDD*,Final,,
898,,134,21353,DDD,Final,,
899,,134,11872,D*D*D*,Final,,
900,,134,23773,D*D*D*,Predicted,,
901,,134,21342,DDM,Predicted,,
902,,134,23759,DMM,Final,,
903,,134,21426,MMM,Final,,
904,,134,24495,PPP,Predicted,,
905,,134,21359,D*D*D*,Final,,
906,,134,21275,DDM,Final,,
907,,134,21350,DDD,Final,,
908,,134,21356,D*D*D*,Final,,
909,,134,21260,D*D*D*,Predicted,,
910,,134,21257,PPP,Predicted,,
911,,134,21369,D*D*D*,Predicted,,
912,,134,21439,DDD,Predicted,,
913,,134,26695,PPP,Final,,
914,,134,20983,MMM,Final,,
915,,134,21374,PPP,Final,,
916,,134,21408,D*D*D*,Final,,
917,,134,21441,D*D*D*,Final,,
918,,134,21412,DD*D*,Final,,
919,,134,21269,DDM,Final,,
920,,134,21413,MPP,Predicted,,
921,,98,24825,P,Predicted,,
922,,134,21248,PPP,Predicted,,
923,,96,36085,DD*D*,Final,,
924,,408,26768,Merit,Final,,
925,,408,33374,Merit,Final,,
926,,408,21662,Merit,Final,,
927,,408,35417,Merit,Final,,
928,,408,32185,Merit,Final,,
929,,408,33478,Pass,Final,,
930,,408,33399,Pass,Final,,
931,,408,33116,Merit,Final,,
932,,408,32184,Merit,Final,,
933,,408,33397,Merit,Final,,
934,,408,21689,Merit,Final,,
935,,408,33012,Merit,Final,,
936,,408,33191,Merit,Final,,
938,,408,32940,Merit,Final,,
939,,408,33130,Pass,Final,,
944,,408,32922,Pass,Final,,
946,,408,32942,Merit,Final,,
947,,408,34203,Merit,Final,,
963,,408,14929,Merit,Final,,
964,,408,34222,Merit,Final,,
969,,408,26745,Merit,Final,,
970,,408,34207,Merit,Final,,
972,,408,33348,Merit,Final,,
977,,412,25734,DM/DD,Predicted,,
978,,412,21708,DM,Predicted,,
979,,412,25543,PP,Predicted,,
980,,412,25633,MM/MP,Predicted,,
981,,41,35060,M,Final,,
982,,41,33032,P,Final,,
983,,41,33283,D*,Final,,
984,,41,34187,M,Final,,
985,,41,33141,P,Predicted,,
986,,91,14853,MM,Predicted,,
987,,91,23734,MP,Final,,
988,,91,15251,MM/MP,Final,,
989,,91,23858,MM/MP,Final,,
990,,91,23845,MP,Final,,
991,,91,23705,MP,Final,,
992,,91,23826,MP,Final,,
993,,91,23771,MM/MP,Final,,
994,,91,23849,MM/MP,Final,,
995,,91,24186,MM/MP,Final,,
996,,91,23782,MM/MP,Final,,
997,,91,24122,MM/MP,Final,,
998,,91,23792,MM/MP,Final,,
999,,91,14923,MM/MP,Final,,
1000,,91,13634,DM,Final,,
1001,,91,23751,DM,Final,,
1002,,91,23702,MM/MP,Final,,
1003,,91,23861,MM/MP,Final,,
1004,,91,27771,MM,Final,,
1005,,91,34275,MM,Final,,
1006,,91,34342,MP,Predicted,,
1007,,91,35502,DM,Final,,
1008,,91,34356,DM,Final,,
1009,,91,22187,MM,Predicted,,
1010,,91,34303,DM,Final,,
1011,,91,34347,D*D,Final,,
1012,,91,23807,MM,Final,,
1013,,91,34302,MM,Final,,
1014,,43,33407,D*D*D*,Final,,
1015,,431,36021,P,Predicted,,
1016,,431,33775,P,Predicted,,
1017,,431,33772,P,Predicted,,
1018,,96,33289,D*D*D*,Predicted,,
1019,,96,15598,D*D*D*,Final,,
1020,,96,33042,DD*D*,Final,,
1021,,96,18878,D*D*D*,Predicted,,
1022,,96,21247,MPP,Predicted,,
1023,,96,33241,DDM,Final,,
1024,,96,33062,DMM,Final,,
1025,,96,18868,MMM,Predicted,,
1026,,440,25441,D*D*,Final,,
1027,,440,25430,MM/MP,Final,,
1028,,440,25299,D*D,Final,,
1029,,440,25452,D*D*,Final,,
1030,,440,25301,D*D,Final,,
1031,,440,22459,D*D*,Final,,
1032,,440,21345,D*D*,Final,,
1033,,440,21331,D*D*,Final,,
1034,,440,25469,D*D,Final,,
1035,,440,25472,D*D*,Final,,
1036,,440,21422,PP,Predicted,,
1037,,440,21369,D*D*,Final,,
1038,,440,25474,MM/MP,Final,,
1039,,134,34918,D*D*D*,Predicted,,
1040,,96,33029,DDD*,Final,,
1041,,96,27769,MPP,Final,,
1042,,440,35152,D*D*,Predicted,,
1043,,96,19191,MPP,Final,,
1044,,119,34980,DDD,Final,,
1045,,96,21028,D*D*D*,Final,,
1046,,96,33415,DMM,Final,,
1047,,440,24481,D*D*,Final,,
1048,,96,32973,DDD,Final,,
1049,,96,24855,PPP,Predicted,,
1050,,96,33113,MMM,Final,,
1051,,96,34219,DDD*,Final,,
1052,,402,14790,P,Final,,
1053,,402,35505,P,Final,,
1054,,402,24367,D,Final,,
1055,,402,21893,M,Final,,
1056,,402,35474,M,Final,,
1057,,402,24290,D,Predicted,,
1058,,402,18048,D,Final,,
1059,,402,35490,D,Final,,
1060,,96,33572,DDD,Final,,
1061,,53,35965,P,Final,,
1062,,53,35964,D*,Final,,
1063,,96,21317,PPP,Predicted,,
1064,,96,24422,DD*D*,Final,,
1065,,96,18098,DDD,Final,,
1066,,96,33342,D*D*D*,Final,,
1067,,96,33311,MMM,Predicted,,
1068,,96,33123,DMM,Final,,
1069,,441,34465,D*,Predicted,,
1070,,441,25415,P,Predicted,,
1071,,441,34988,P,Predicted,,
1072,,96,27761,PPP,Predicted,,
1073,,96,33278,DMM,Predicted,,
1074,,96,21396,MMM,Final,,
1075,,98,16083,P,Predicted,,
1076,,412,23646,D*D,Predicted,,
1077,,412,23643,D*D*,Predicted,,
1078,,412,25620,PP,Predicted,,
1079,,412,22301,D*D*,Predicted,,
1080,,412,24145,D*D*,Predicted,,
1081,,412,25772,D*D*,Predicted,,
1082,,162,16380,PPP,Predicted,,
1083,,431,34681,P,Predicted,,
1084,,43,33107,D*D*D*,Predicted,,
1085,,436,25024,D*D*,Predicted,,
1086,,119,34678,DDD,Final,,
1087,,119,36174,MMM,Predicted,,
1088,,119,34670,DDD,Predicted,,
1089,,119,34982,DDM,Final,,
1090,,96,33054,DDD*,Final,,
1091,,41,33269,M,Final,,
1092,,41,23251,P,Final,,
1093,,412,25635,D*D*,Predicted,,
1094,,162,35475,PPP,Predicted,,
1095,,30,19252,D*D,Final,,
1096,,30,21346,D*D*,Final,,
1097,,30,21197,DM,Predicted,,
1098,,106,23462,PP,Final,,
1099,,106,23538,D*D,Predicted,,
1100,,440,35149,D*D,Predicted,,
1101,,412,23645,D*D*,Predicted,,
1102,,30,21322,D*D*,Final,,
1103,,402,35522,P,Final,,
1104,,402,35498,M,Final,,
1105,,96,35989,MMP,Predicted,,
1106,,96,22083,D*D*D*,Final,,
1107,,96,33206,MMM,Final,,
1108,,431,17862,P,Predicted,,
1109,,90,34282,M,Final,,
1110,,90,14049,M,Final,,
1111,,90,36313,M,Final,,
1112,,90,34305,P,Final,,
1113,,90,34274,P,Predicted,,
1114,,90,19288,P,Predicted,,
1115,,90,35990,D,Final,,
1116,,31,35989,D*,Final,,
1117,,31,33201,M,Final,,
1118,,162,16300,PPP,Predicted,,
1119,,162,35713,PPP,Predicted,,
1120,,43,33307,D*D*D*,Final,,
1121,,31,18868,D*,Predicted,,
1122,,134,21354,D*D*D*,Predicted,,
1123,,31,33634,M,Predicted,,
1124,,431,26010,P,Predicted,,
1125,,431,36506,P,Predicted,,
1126,,431,35411,P,Predicted,,
1127,,431,36029,P,Predicted,,
1128,,431,25938,P,Predicted,,
1129,,431,36507,P,Predicted,,
1130,,30,33096,DD,Predicted,,
1131,,30,27766,D*D,Final,,
1132,,410,21245,DMM,Predicted,,
1133,,411,34905,DD*D*,Predicted,,
1134,,411,34854,MPP,Predicted,,
1135,,411,12391,PPP,Predicted,,
1136,,412,22334,D*D*,Predicted,,
1137,,412,26689,DM,Predicted,,
1138,,414,23516,PP,Predicted,,
1139,,436,24782,D*D*,Predicted,,
1140,,414,34663,DM,Predicted,,
1141,,414,35208,D*D*,Predicted,,
1142,,414,36345,D*D,Predicted,,
1143,,414,35792,DM,Predicted,,
1144,,414,33419,PP,Predicted,,
1145,,414,34607,DM/DD,Predicted,,
1146,,414,35206,D*D,Predicted,,
1147,,436,24522,D*D*,Predicted,,
1148,,134,34818,D*D*D*,Predicted,,
1149,,31,33120,D,Final,,
1150,,440,36803,D*D*,Predicted,,
1151,,96,33085,MMP,Final,,
1152,,96,33095,MMP,Final,,
1153,,84,36130,DD,Predicted,,
1154,,84,15586,D*D,Predicted,,
1155,,84,24394,MM/MP,Predicted,,
1156,,84,34264,D*D*,Predicted,,
1157,,84,36131,DM/DD,Predicted,,
1158,,84,15590,D*D*,Predicted,,
1159,,84,33031,DD,Predicted,,
1160,,84,16010,D*D*,Predicted,,
1161,,84,36132,D*D*,Predicted,,
1162,,84,34341,D*D*,Predicted,,
1163,,84,34389,DD,Predicted,,
1164,,84,34311,D*D*,Predicted,,
1165,,84,34628,D*D,Predicted,,
1166,,84,34283,MM/MP,Predicted,,
1167,,84,33219,D*D,Predicted,,
1168,,84,34321,DD,Predicted,,
1169,,84,36136,DM/DD,Predicted,,
1170,,84,34313,D*D*,Predicted,,
1171,,84,23303,D*D*,Predicted,,
1172,,84,34337,D*D,Predicted,,
1173,,84,36135,DD,Predicted,,
1174,,30,19650,D*D*,Final,,
1175,,30,33414,DD,Predicted,,
1176,,30,21311,DD,Predicted,,
1177,,30,33323,D*D*,Final,,
1178,,30,21312,DM,Final,,
1179,,13,34988,PP,Predicted,,
1180,,119,34978,DDD,Final,,
1181,,119,34632,DDD*,Predicted,,
1182,,402,34339,P,Final,,
1183,,41,33087,D,Final,,
1184,,43,33091,D*D*D*,Predicted,,
1185,,43,35424,DMM,Predicted,,
1186,,22,34285,D*D*D*,Final,,
1187,,22,32971,DMM,Predicted,,
1188,,22,35956,DMM,Predicted,,
1189,,22,34259,D*D*D*,Predicted,,
1190,,22,34287,D*D*D*,Predicted,,
1191,,134,34926,D*D*D*,Predicted,,
1192,,412,25762,PP,Predicted,,
1193,,411,21380,MPP,Predicted,,
1194,,411,34751,DDM,Predicted,,
1195,,43,33011,D*D*D*,Final,,
1196,,43,33144,MMP,Predicted,,
1197,,43,33226,D*D*D*,Final,,
1198,,43,34182,DD*D*,Final,,
1199,,43,33465,D*D*D*,Final,,
1200,,43,21307,DMM,Predicted,,
1201,,43,35422,DDD,Predicted,,
1202,,43,34231,DDD,Final,,
1203,,43,33093,DDD,Predicted,,
1204,,31,33311,M,Final,,
1205,,119,35571,DDM,Predicted,,
1206,,96,19624,MMM,Predicted,,
1207,,96,35914,PPP,Final,,
1208,,441,24755,P,Final,,
1209,,43,22163,DDD,Predicted,,
1210,,43,26725,PPP,Predicted,,
1211,,43,35423,MMM,Predicted,,
1212,,31,27761,P,Final,,
1213,,85,34291,DDD*,Predicted,,
1214,,436,26303,D*D*,Predicted,,
1215,,31,36086,M,Predicted,,
1216,,119,24253,DDD,Final,,
1217,,119,34979,PPP,Predicted,,
1218,,31,21202,P,Final,,
1219,,134,34821,D*D*D*,Predicted,,
1220,,134,34869,D*D*D*,Predicted,,
1221,,134,36137,D*D*D*,Predicted,,
1222,,134,34831,D*D*D*,Predicted,,
1223,,134,34825,D*D*D*,Predicted,,
1224,,134,34868,D*D*D*,Predicted,,
1225,,134,36838,DDD*,Predicted,,
1226,,134,34816,D*D*D*,Predicted,,
1227,,134,34898,D*D*D*,Predicted,,
1228,,134,34769,D*D*D*,Predicted,,
1229,,134,11291,DD*D*,Predicted,,
1230,,440,35146,D*D*,Predicted,,
1231,,96,33058,MPP,Predicted,,
1232,,119,34814,MMM,Final,,
1233,,41,33365,P,Predicted,,
1234,,43,34330,DD*D*,Final,,
1235,,411,24349,PPP,Predicted,,
1236,,166,38240,DDD,Final,,
1237,,134,21318,D*D*D*,Predicted,,
1238,,134,16334,D*D*D*,Predicted,,
1239,,134,24899,D*D*D*,Predicted,,
1240,,134,34948,DDD*,Predicted,,
1241,,134,34793,D*D*D*,Predicted,,
1242,,134,34903,D*D*D*,Predicted,,
1243,,440,36801,D*D*,Predicted,,
1244,,440,35151,D*D,Predicted,,
1245,,440,35153,DM,Predicted,,
1246,,440,35148,D*D*,Predicted,,
1247,,414,35668,D*D,Predicted,,
1248,,440,35782,MM/MP,Predicted,,
1249,,43,33109,MPP,Predicted,,
1250,,31,21313,D,Predicted,,
1251,,43,23197,DDM,Final,,
1252,,412,26407,PP,Predicted,,
1253,,41,33061,M,Final,,
1254,,85,34319,DDD*,Predicted,,
1255,,85,34338,DDD*,Predicted,,
1256,,85,20901,MPP,Predicted,,
1257,,85,21829,MPP,Predicted,,
1258,,85,21051,DDD,Predicted,,
1259,,85,21895,MPP,Predicted,,
1260,,85,25067,MPP,Predicted,,
1261,,411,35500,PPP,Predicted,,
1262,,433,23581,P,Predicted,,
1263,,43,33078,PPP,Predicted,,
1264,,43,33169,MMP,Predicted,,
1265,,30,23313,DD,Predicted,,
1266,,411,34848,PPP,Predicted,,
1267,,22,36484,DD*D*,Predicted,,
1268,,22,34261,D*D*D*,Final,,
1269,,47,16022,P,Predicted,,
1270,,47,27099,P,Final,,
1271,,47,27823,P,Predicted,,
1272,,47,36206,D,Final,,
1273,,409,36842,MP,Predicted,,
1274,,409,35731,DM/DD,Predicted,,
1275,,409,34966,D*D*,Predicted,,
1276,,409,15638,DD,Final,,
1277,,43,26722,PPP,Predicted,,
1278,,411,34820,MPP,Predicted,,
1279,,411,14886,MMM,Predicted,,
1280,,435,23581,D*D*,Predicted,,
1281,,31,24538,P,Final,,
1282,,152,25032,P,Predicted,,
1283,,152,35437,M,Final,,
1284,,152,35395,D,Final,,
1285,,152,16934,P,Predicted,,
1286,,152,35439,D*,Final,,
1287,,152,35438,P,Predicted,,
1288,,152,35066,P,Final,,
1289,,152,35443,P,Predicted,,
1290,,152,28035,P,Predicted,,
1291,,152,35399,M,Final,,
1292,,152,35396,P,Predicted,,
1293,,152,35397,P,Predicted,,
1294,,152,35292,D,Final,,
1295,,47,14272,P,Predicted,,
1296,,30,21381,DM,Predicted,,
1297,,152,35445,P,Final,,
1298,,98,34592,P,Final,,
1299,,410,24580,PPP,Predicted,,
1300,,47,36307,P,Final,,
1301,,22,34288,DD*D*,Predicted,,
1302,,22,37409,MMM,Predicted,,
1303,,47,35655,P,Predicted,,
1304,,47,34911,P,Final,,
1305,,134,34924,D*D*D*,Predicted,,
1306,,134,34900,D*D*D*,Predicted,,
1307,,134,34914,DMM,Predicted,,
1308,,134,35779,D*D*D*,Predicted,,
1309,,440,37283,D*D*,Predicted,,
1310,,152,12125,P,Final,,
1311,,152,25050,P,Final,,
1312,,87,21289,M,Predicted,,
1313,,87,33515,M,Predicted,,
1314,,87,21836,P,Predicted,,
1315,,87,28607,M,Predicted,,
1316,,87,35087,P,Predicted,,
1317,,87,34324,P,Predicted,,
1318,,87,35191,D*,Predicted,,
1319,,87,35205,P,Predicted,,
1320,,87,35161,M,Predicted,,
1321,,87,21778,D,Predicted,,
1322,,87,33361,P,Predicted,,
1323,,87,33196,D*,Predicted,,
1324,,87,34916,D*,Predicted,,
1325,,87,33014,D,Predicted,,
1326,,87,33186,D*,Predicted,,
1327,,87,21368,M,Predicted,,
1328,,87,22249,P,Predicted,,
1329,,87,24804,P,Predicted,,
1330,,87,33310,M,Predicted,,
1331,,87,33189,D*,Predicted,,
1332,,87,33023,M,Predicted,,
1333,,87,23869,P,Predicted,,
1334,,87,34213,D,Predicted,,
1335,,87,24345,P,Predicted,,
1336,,87,35193,D*,Predicted,,
1337,,87,33462,D,Predicted,,
1338,,87,34186,D*,Predicted,,
1339,,87,34315,M,Predicted,,
1340,,87,19233,P,Predicted,,
1341,,87,22138,D,Predicted,,
1342,,87,33154,P,Predicted,,
1343,,87,33128,P,Predicted,,
1344,,87,24550,P,Predicted,,
1345,,87,33466,D,Predicted,,
1346,,87,35192,D*,Predicted,,
1347,,87,34917,P,Predicted,,
1348,,87,34572,D*,Predicted,,
1349,,152,25491,M,Predicted,,
1350,,152,35394,P,Predicted,,
1351,,119,34683,PPP,Predicted,,
1352,,30,21423,DD,Final,,
1353,,84,36134,DM/DD,Predicted,,
1354,,85,36867,MPP,Predicted,,
1355,,30,19653,D*D*,Final,,
1356,,43,33143,PPP,Predicted,,
1357,,31,26782,P,Final,,
1358,,31,24260,P,Final,,
1359,,119,35041,PPP,Predicted,,
1360,,31,25228,P,Final,,
1361,,31,24589,P,Predicted,,
1362,,31,22054,P,Final,,
1363,,31,22077,P,Final,,
1364,,31,27074,P,Final,,
1365,,31,23483,P,Final,,
1366,,178,17210,P,Predicted,,
1367,,176,36428,DDD,Final,,
1368,,176,36311,DDM,Final,,
1369,,176,14230,PPP,Final,,
1370,,176,35322,PPP,Predicted,,
1371,,176,23847,MPP,Final,,
1372,,176,36310,MPP,Predicted,,
1373,,176,36427,DDM,Final,,
1374,,176,34450,MMM,Final,,
1375,,176,36494,MMM,Final,,
1376,,176,36790,MMP,Final,,
1377,,176,37491,MMP,Final,,
1378,,176,35993,MPP,Predicted,,
1379,,176,23616,MPP,Final,,
1380,,176,36309,MMM,Final,,
1381,,176,23589,MPP,Final,,
1382,,176,23506,MMP,Final,,
1383,,134,25074,D*D*D*,Predicted,,
1384,,409,35677,DM,Final,,
1385,,22,34346,MMM,Predicted,,
1386,,22,34326,D*D*D*,Predicted,,
1387,,22,34289,MMM,Predicted,,
1388,,22,23152,DMM,Predicted,,
1389,,22,21424,MMM,Predicted,,
1390,,409,34964,D*D*,Final,,
1391,,409,14011,D*D,Final,,
1392,,122,12238,DDD,Final,,
1393,,122,17119,PPP,Final,,
1394,,122,36322,MMP,Final,,
1395,,122,36320,MPP,Predicted,,
1396,,122,24257,DMM,Final,,
1397,,122,35630,DDM,Final,,
1398,,122,36429,DDD,Final,,
1399,,22,34253,MMM,Predicted,,
1400,,150,15380,D*,Final,,
1401,,150,36504,D,Predicted,,
1402,,150,36316,D,Final,,
1403,,150,36503,D*,Final,,
1404,,150,36505,D*,Final,,
1405,,150,35903,M,Final,,
1406,,150,13636,D,Predicted,,
1407,,150,36502,M,Final,,
1408,,138,36121,DDM,Predicted,,
1409,,409,34961,DM,Final,,
1410,,410,21898,DDD,Predicted,,
1411,,414,23612,PP,Predicted,,
1412,,410,21271,DMM,Predicted,,
1413,,138,36127,MMP,Predicted,,
1414,,138,36119,D*D*D*,Final,,
1415,,138,23615,MMP,Final,,
1416,,138,35629,MPP,Predicted,,
1417,,138,35628,DMM,Final,,
1418,,138,34416,MMP,Predicted,,
1419,,138,36318,MPP,Predicted,,
1420,,138,14117,DMM,Predicted,,
1421,,138,36124,DDD,Final,,
1422,,138,21724,MMM,Final,,
1423,,138,23724,MMM,Final,,
1424,,112,39646,MMM,Final,,
1425,,22,36117,D*D*D*,Predicted,,
1426,,19,16349,MMP,Final,,
1427,,409,25571,PP,Predicted,,
1428,,19,23779,MMM,Final,,
1429,,409,26701,MP,Final,,
1430,,455,43631,DMM,Predicted,,
1431,,51,23443,D*D*,Predicted,,
1432,,119,34796,PPP,Predicted,,
1433,,22,35955,DD*D*,Predicted,,
1434,,431,0,P,Final,,
1435,,107,15114,MPP,Final,,
1436,,107,23874,DDM,Final,,
1437,,107,23859,MPP,Final,,
1438,,107,35425,DMM,Final,,
1439,,107,24923,DMM,Final,,
1440,,107,35427,DMM,Final,,
1441,,107,35026,DMM,Final,,
1442,,107,22967,MMM,Final,,
1443,,107,24893,DDD,Final,,
1444,,107,21349,MPP,Predicted,,
1445,,107,23729,DMM,Final,,
1446,,107,23815,MMP,Final,,
1447,,107,15233,PPP,Predicted,,
1448,,107,35431,MMP,Final,,
1449,,107,35435,D*D*D*,Final,,
1450,,456,36379,P,Predicted,,
1451,,411,34876,PPP,Predicted,,
1452,,79,35406,D*D*,Predicted,,
1453,,116,25368,PPP,Predicted,,
1454,,19,36496,DMM,Final,,
1455,,19,36818,MPP,Final,,
1456,,19,36819,PPP,Predicted,,
1457,,19,36486,PPP,Final,,
1458,,19,36497,MMM,Predicted,,
1459,,19,36498,MMP,Final,,
1460,,19,36820,MPP,Predicted,,
1461,,460,45953,PPP,Predicted,,
1462,,525,37255,Merit,Final,,
1463,,527,37255,Merit,Final,,
1464,,431,27047,P,Predicted,,
1465,,559,34751,DDM,Predicted,,
1466,,559,34905,DD*D*,Predicted,,
1467,,559,14886,DMM,Predicted,,
1468,,559,34820,MMP,Predicted,,
1469,,559,34854,DDM,Predicted,,
1470,,559,12391,MMM,Predicted,,
1471,,559,35500,MPP,Predicted,,
1472,,559,21380,MPP,Predicted,,
1473,,560,36345,D*D*,Predicted,,
1474,,560,33638,D*D*,Predicted,,
1475,,560,33773,DM,Predicted,,
1476,,560,33419,PP,Predicted,,
1477,,560,35792,DM,Predicted,,
1478,,560,36344,D*D*,Predicted,,
1479,,560,32965,DM,Predicted,,
1480,,560,35663,D*D*,Predicted,,
1481,,560,35668,D*D,Predicted,,
1482,,560,37045,MM,Predicted,,
1483,,560,23516,PP,Predicted,,
1484,,560,35206,D*D,Predicted,,
1485,,560,35208,D*D*,Predicted,,
1486,,560,34607,D*D,Predicted,,
1487,,560,23612,MP,Predicted,,
1488,,560,34708,D*D,Predicted,,
1489,,560,34663,MM,Predicted,,
1490,,178,17072,P,Predicted,,
1491,,403,38058,MMM,Final,,
1492,,148,36759,MMM,Final,,
1493,,456,15342,P,Predicted,,
1494,,148,25056,MMP,Final,,
1495,,148,35951,MPP,Final,,
1496,,148,24333,PPP,Predicted,,
1497,,148,36806,DDM,Final,,
1498,,563,20821,Pass,Final,,
1499,,431,21441,P,Final,,
1500,,431,45563,P,Final,,
1501,,431,26701,P,Final,,
1502,,40,37268,D*D*D*,Final,,
1503,,620,29819,Pass,Final,,
1504,,431,47051,P,Predicted,,
1505,,148,36805,PPP,Predicted,,
1506,,563,45517,Pass,Final,,
1507,,156,34658,D*D*D*,Predicted,,
1508,,156,26889,D*D*D*,Predicted,,
1509,,156,24380,D*D*D*,Predicted,,
1510,,156,24889,D*D*D*,Predicted,,
1511,,156,21143,D*D*D*,Predicted,,
1512,,156,34623,D*D*D*,Predicted,,
1513,,156,34656,D*D*D*,Predicted,,
1514,,156,36769,D*D*D*,Predicted,,
1515,,156,16351,D*D*D*,Predicted,,
1516,,156,34629,D*D*D*,Predicted,,
1517,,156,34578,D*D*D*,Predicted,,
1518,,156,34765,D*D*D*,Predicted,,
1519,,156,34573,D*D*D*,Predicted,,
1520,,156,36797,D*D*D*,Predicted,,
1521,,156,18355,D*D*D*,Predicted,,
1522,,156,27409,D*D*D*,Predicted,,
1523,,156,34574,D*D*D*,Predicted,,
1524,,156,34622,D*D*D*,Predicted,,
1525,,156,34611,DDD*,Predicted,,
1526,,156,36499,D*D*D*,Predicted,,
1527,,156,14134,D*D*D*,Predicted,,
1528,,156,34637,D*D*D*,Predicted,,
1529,,156,34605,D*D*D*,Predicted,,
1530,,156,30121,DD*D*,Predicted,,
1531,,156,34621,D*D*D*,Predicted,,
1532,,156,37046,D*D*D*,Predicted,,
1533,,156,32090,D*D*D*,Predicted,,
1534,,431,47952,P,Final,,
1535,,156,35724,D*D*D*,Predicted,,
1536,,431,47716,P,Final,,
1537,,156,34568,D*D*D*,Predicted,,
1538,,156,34616,D*D*D*,Predicted,,
1539,,431,45135,P,Final,,
1540,,431,45136,P,Final,,
1541,,156,23174,D*D*D*,Predicted,,
1542,,156,36768,D*D*D*,Predicted,,
1543,,156,34596,D*D*D*,Predicted,,
1544,,156,23720,DD*D*,Predicted,,
1545,,156,34633,D*D*D*,Predicted,,
1546,,156,36254,D*D*D*,Predicted,,
1547,,406,36089,D*D*,Predicted,,
1548,,406,34676,D*D*,Predicted,,
1549,,156,15923,D*D*D*,Predicted,,
1550,,34,34309,D*D*D*,Final,,
1551,,34,36718,DDD*,Final,,
1552,,156,34597,D*D*D*,Predicted,,
1553,,156,34662,D*D*D*,Predicted,,
1554,,431,44414,P,Predicted,,
1555,,554,22233,P,Predicted,,
1556,,554,47658,P,Predicted,,
1557,,554,49097,P,Predicted,,
1558,,56,35961,DDD*,Final,,
1559,,56,35741,D*D*D*,Final,,
1560,,406,36758,D*D*,Predicted,,
1561,,406,35957,D*D*,Predicted,,
1562,,406,22042,MM,Final,,
1563,,406,34521,D*D,Predicted,,
1564,,406,35871,DM,Final,,
1565,,56,35905,MMP,Predicted,,
1566,,531,42295,MP,Final,,
1567,,56,35907,DD*D*,Predicted,,
1568,,34,34294,PPP,Final,,
1569,,156,23283,D*D*D*,Predicted,,
1570,,554,47659,P,Predicted,,
1571,,56,35106,DDD*,Predicted,,
1572,,34,34375,MPP,Final,,
1573,,34,34827,DDM,Final,,
1574,,34,34355,MMP,Predicted,,
1575,,34,34290,DMM,Final,,
1576,,34,21064,DMM,Final,,
1577,,34,34332,MMP,Final,,
1578,,34,34296,DDM,Final,,
1579,,34,34308,PPP,Final,,
1580,,56,36144,D*D*D*,Predicted,,
1581,,431,21260,P,Predicted,,
1582,,156,21876,D*D*D*,Predicted,,
1583,,406,36197,MP,Predicted,,
1584,,406,24864,DM,Final,,
1585,,34,34349,MPP,Predicted,,
1586,,56,36317,D*D*D*,Final,,
1587,,56,36335,D*D*D*,Final,,
1588,,432,23735,MMP,Predicted,,
1589,,432,14431,DDM,Final,,
1590,,432,14192,DMM,Final,,
1591,,432,35114,MMP,Final,,
1592,,432,35103,DDD*,Final,,
1593,,432,35159,MMM,Final,,
1594,,432,14425,MMP,Predicted,,
1595,,432,12830,DMM,Final,,
1596,,34,24920,MMM,Final,,
1597,,34,35406,DMM,Predicted,,
1598,,156,34587,D*D*D*,Predicted,,
1599,,40,36351,DDD,Final,,
